id,name,phone,category,city,url_path,full_url
882,"מרפאת שיניים ד""ר בכור",039233456,מרפאת שיניים,פתח תקווה,/l/882/,https://leads-landing-v2.pages.dev/l/882/?utm_source=wa&utm_lead=882
885,"ד""ר לואי רופא שיניים פ""ת",037793663,מרפאת שיניים,פתח תקווה,/l/885/,https://leads-landing-v2.pages.dev/l/885/?utm_source=wa&utm_lead=885
899,מוסך רפאלו REFAELLO,0737252639,מוסך פחחות וצבע,נתניה,/l/refaello-899/,https://leads-landing-v2.pages.dev/l/refaello-899/?utm_source=wa&utm_lead=899
1170,יוסי הדר,0508881000,,ירושלים,/l/1170/,https://leads-landing-v2.pages.dev/l/1170/?utm_source=wa&utm_lead=1170
1176,דני- צלם,0544771144,,נתניה,/l/1176/,https://leads-landing-v2.pages.dev/l/1176/?utm_source=wa&utm_lead=1176
1180,כוכי וייס - צלמת,0527995460,,אשקלון,/l/1180/,https://leads-landing-v2.pages.dev/l/1180/?utm_source=wa&utm_lead=1180
1368,דורית גבות,0524619888,מכון יופי,תל אביב,/l/1368/,https://leads-landing-v2.pages.dev/l/1368/?utm_source=wa&utm_lead=1368
1562,"Max Brenner | שוקולד בר, קינוחים, קפה וחנות מתנות",098858500,מסעדה,נתניה,/l/max-brenner-1562/,https://leads-landing-v2.pages.dev/l/max-brenner-1562/?utm_source=wa&utm_lead=1562
1772,אוויר נקי - טכנאי מזגנים | תיקון מזגן | התקנת מזגן | ניקוי וחיטוי,0529684878,שירות תיקונים למזגנים,ראשון לציון,/l/1772/,https://leads-landing-v2.pages.dev/l/1772/?utm_source=wa&utm_lead=1772
2148,מוסך הנטר,048419656,מוסך,חיפה,/l/2148/,https://leads-landing-v2.pages.dev/l/2148/?utm_source=wa&utm_lead=2148
1174,קודק ירכא,0542246741,,,/l/1174/,https://leads-landing-v2.pages.dev/l/1174/?utm_source=wa&utm_lead=1174
1179,גלעד וולפין צילום והפקה,0509535885,,,/l/1179/,https://leads-landing-v2.pages.dev/l/1179/?utm_source=wa&utm_lead=1179
1318,טלי מורדי - קוסמטיקאית מוסמכת P.M.E | בנתניה,0542850964,קוסמטיקאית,נתניה,/l/p-m-e-1318/,https://leads-landing-v2.pages.dev/l/p-m-e-1318/?utm_source=wa&utm_lead=1318
1232,"קטצוץ - סניף פ""ת",036035005,מספרה,פתח תקווה,/l/1232/,https://leads-landing-v2.pages.dev/l/1232/?utm_source=wa&utm_lead=1232
1361,אגם לק ג׳ל ובניית ציפורניים בראשון לציון,0533356643,סלון מניקור ופדיקור,ראשון לציון,/l/1361/,https://leads-landing-v2.pages.dev/l/1361/?utm_source=wa&utm_lead=1361
1594,באפלו כפר סבא BUFFALO,097406711,מסעדה,כפר סבא,/l/buffalo-1594/,https://leads-landing-v2.pages.dev/l/buffalo-1594/?utm_source=wa&utm_lead=1594
1775,כוכב הקור ראשון לציון,0502592889,קבלן מיזוג אוויר,ראשון לציון,/l/1775/,https://leads-landing-v2.pages.dev/l/1775/?utm_source=wa&utm_lead=1775
1946,המרכז הקהילתי לרפואה סינית בתל אביב,0505855181,מרפאת דיקור סיני,תל אביב,/l/1946/,https://leads-landing-v2.pages.dev/l/1946/?utm_source=wa&utm_lead=1946
2045,הדר דוד - בשביל הנפש,0545710394,פסיכותרפיסט,תל אביב,/l/2045/,https://leads-landing-v2.pages.dev/l/2045/?utm_source=wa&utm_lead=2045
2048,עומרי שדה - פסיכולוג קליני מומחה,0545469499,פסיכולוג,תל אביב,/l/2048/,https://leads-landing-v2.pages.dev/l/2048/?utm_source=wa&utm_lead=2048
2235,Cohen's Diamond's - חנות תכשיטים - תכשיטי יהלומים - טבעות אירוסין,0549774366,חנות תכשיטים,רמת גן,/l/cohen-s-diamond-s-2235/,https://leads-landing-v2.pages.dev/l/cohen-s-diamond-s-2235/?utm_source=wa&utm_lead=2235
814,אסף שיפוצים וצבע,0523653449,שיפוצניק,ראשון לציון,/l/814/,https://leads-landing-v2.pages.dev/l/814/?utm_source=wa&utm_lead=814
819,אריאל המשפץ - שיפוצים בראשון לציון,0527073267,שיפוצניק,ראשון לציון,/l/819/,https://leads-landing-v2.pages.dev/l/819/?utm_source=wa&utm_lead=819
931,קייטרינג אהרוני אשדוד,0527141200,קייטרינג,אשדוד,/l/931/,https://leads-landing-v2.pages.dev/l/931/?utm_source=wa&utm_lead=931
937,קייטרינג שפע וברכה רביבו שלום,0509908052,קייטרינג,אשדוד,/l/937/,https://leads-landing-v2.pages.dev/l/937/?utm_source=wa&utm_lead=937
1350,שילת ניילס – לק ג'ל וציפורניים | ראשון לציון,0535303828,מכון יופי,ראשון לציון,/l/1350/,https://leads-landing-v2.pages.dev/l/1350/?utm_source=wa&utm_lead=1350
1584,M25 כפר סבא,0778801718,מסעדת גריל,כפר סבא,/l/m25-1584/,https://leads-landing-v2.pages.dev/l/m25-1584/?utm_source=wa&utm_lead=1584
1592,טובי'ס בשרים שווארמה התעש,0543049614,מסעדת שווארמה,כפר סבא,/l/1592/,https://leads-landing-v2.pages.dev/l/1592/?utm_source=wa&utm_lead=1592
1625,מסעדת מצו - Mezzo,0546555355,מסעדה כשרה,חולון,/l/mezzo-1625/,https://leads-landing-v2.pages.dev/l/mezzo-1625/?utm_source=wa&utm_lead=1625
1658,קפה הנדיב כשר,0502992272,בית קפה,הרצליה,/l/1658/,https://leads-landing-v2.pages.dev/l/1658/?utm_source=wa&utm_lead=1658
1968,"קארי בדש פיזיותרפיה עיר ימים פולג ,ספורט, פציעות אורטופדיה ,רצפת אגן נשים ,שיקום גב פריצת דיסק צוואר ברכיים מעלימה כאב",0524744259,פיזיותרפיסט,נתניה,/l/1968/,https://leads-landing-v2.pages.dev/l/1968/?utm_source=wa&utm_lead=1968
1973,פריאל גרנות - פיזיותרפיה רצפת אגן,0523987703,פיזיותרפיסט,נתניה,/l/1973/,https://leads-landing-v2.pages.dev/l/1973/?utm_source=wa&utm_lead=1973
1979,יעל גולדמן - פיזיותרפיה לרצפת האגן,0508858011,פיזיותרפיסט,נתניה,/l/1979/,https://leads-landing-v2.pages.dev/l/1979/?utm_source=wa&utm_lead=1979
1980,רעות שביט נאור - פיזיותרפיה,0547600703,פיזיותרפיסט,נתניה,/l/1980/,https://leads-landing-v2.pages.dev/l/1980/?utm_source=wa&utm_lead=1980
2254,פרחים וסחלבים תל אביב יפו,0507332048,חנות פרחים,תל אביב,/l/2254/,https://leads-landing-v2.pages.dev/l/2254/?utm_source=wa&utm_lead=2254
2299,שלומי מנעולן רמת גן בני ברק,0506307780,שירותי מנעולנות חירום,רמת גן,/l/2299/,https://leads-landing-v2.pages.dev/l/2299/?utm_source=wa&utm_lead=2299
821,ואדים שיפוצים,0549286814,שיפוצניק,ראשון לציון,/l/821/,https://leads-landing-v2.pages.dev/l/821/?utm_source=wa&utm_lead=821
1265,רוי רועי מזרחי עיצוב שיער,036780406,מספרה,רמת גן,/l/1265/,https://leads-landing-v2.pages.dev/l/1265/?utm_source=wa&utm_lead=1265
1461,רוית הרוש מאפרת,0586540000,מכון יופי,ירושלים,/l/1461/,https://leads-landing-v2.pages.dev/l/1461/?utm_source=wa&utm_lead=1461
1719,חשמלאי מומחה ויטורי דורון,0504643456,חשמלאי,גבעת שמואל,/l/1719/,https://leads-landing-v2.pages.dev/l/1719/?utm_source=wa&utm_lead=1719
1831,ש.כהן שיפוצים,0506565717,שיפוצניק,ירושלים,/l/1831/,https://leads-landing-v2.pages.dev/l/1831/?utm_source=wa&utm_lead=1831
1936,בוזגלו פיטנס,0525865568,תכנית כושר גופני,חולון,/l/1936/,https://leads-landing-v2.pages.dev/l/1936/?utm_source=wa&utm_lead=1936
2112,"מכונאות כללית, חשמל ומיזוג - טיפולים תקופתיים - מרכז שירות אדר הרכב",0554543759,מוסך למכונאות רכב,ראשון לציון,/l/2112/,https://leads-landing-v2.pages.dev/l/2112/?utm_source=wa&utm_lead=2112
2249,עדן צמחים - חנות פרחים,035602154,חנות פרחים,תל אביב,/l/2249/,https://leads-landing-v2.pages.dev/l/2249/?utm_source=wa&utm_lead=2249
2330,מנעולי תל אביב,0542060540,מנעולן,תל אביב,/l/2330/,https://leads-landing-v2.pages.dev/l/2330/?utm_source=wa&utm_lead=2330
306,פבלו שירות תיקונים,0522513852,,ראשון לציון,/l/306/,https://leads-landing-v2.pages.dev/l/306/?utm_source=wa&utm_lead=306
310,ספיר מיזוג אוויר,0586366288,,ראשון לציון,/l/310/,https://leads-landing-v2.pages.dev/l/310/?utm_source=wa&utm_lead=310
351,אליס קפיץ,0509860862,,חולון,/l/351/,https://leads-landing-v2.pages.dev/l/351/?utm_source=wa&utm_lead=351
354,קרוספיט סנד-סיטי,0526844998,,חולון,/l/354/,https://leads-landing-v2.pages.dev/l/354/?utm_source=wa&utm_lead=354
480,לויס תכשיטים,0537932580,,רמת גן,/l/480/,https://leads-landing-v2.pages.dev/l/480/?utm_source=wa&utm_lead=480
483,תכשיטי אסקפה,0504502111,,רמת גן,/l/483/,https://leads-landing-v2.pages.dev/l/483/?utm_source=wa&utm_lead=483
584,מורן ששון-סטודיו TRX,0544640444,,נתניה,/l/trx-584/,https://leads-landing-v2.pages.dev/l/trx-584/?utm_source=wa&utm_lead=584
590,Texastrx מכון כושר,0525395803,,נתניה,/l/texastrx-590/,https://leads-landing-v2.pages.dev/l/texastrx-590/?utm_source=wa&utm_lead=590
593,אסי אימוני ספורט יחודיים,0526252514,,נתניה,/l/593/,https://leads-landing-v2.pages.dev/l/593/?utm_source=wa&utm_lead=593
830,לוקס LUX - חיפה,0772060970,מסעדה,חיפה,/l/lux-830/,https://leads-landing-v2.pages.dev/l/lux-830/?utm_source=wa&utm_lead=830
844,ראסיף 33,046638071,מסעדת גורמה,חיפה,/l/33-844/,https://leads-landing-v2.pages.dev/l/33-844/?utm_source=wa&utm_lead=844
877,"ד""ר דוד ג'ורג'י מרפאת שיניים",039345974,מרפאת שיניים,פתח תקווה,/l/877/,https://leads-landing-v2.pages.dev/l/877/?utm_source=wa&utm_lead=877
926,ים קוסמטיקס,0547938202,קוסמטיקאית,רמת גן,/l/926/,https://leads-landing-v2.pages.dev/l/926/?utm_source=wa&utm_lead=926
1150,נוגהל'ה פרחים,0546492332,,ירושלים,/l/1150/,https://leads-landing-v2.pages.dev/l/1150/?utm_source=wa&utm_lead=1150
1153,סביון פרחים ומתנות,0533183439,,ירושלים,/l/1153/,https://leads-landing-v2.pages.dev/l/1153/?utm_source=wa&utm_lead=1153
1158,די.גי יוסי בן,0544311659,,נהריה,/l/1158/,https://leads-landing-v2.pages.dev/l/1158/?utm_source=wa&utm_lead=1158
1159,רבולושיין מיוזיק- Revolution Music,0526930139,,אילת,/l/revolution-music-1159/,https://leads-landing-v2.pages.dev/l/revolution-music-1159/?utm_source=wa&utm_lead=1159
1167,אוטופיה גיא סחר,0522551313,,תל אביב,/l/1167/,https://leads-landing-v2.pages.dev/l/1167/?utm_source=wa&utm_lead=1167
1168,אינסין מוסיקה לארועים,0545724052,,כרמיאל,/l/1168/,https://leads-landing-v2.pages.dev/l/1168/?utm_source=wa&utm_lead=1168
1186,רוזנר משה - מושי מורה לנהיגה,0534236242,,נתניה,/l/1186/,https://leads-landing-v2.pages.dev/l/1186/?utm_source=wa&utm_lead=1186
1194,אבי דניאל מורה לנהיגה,0505072807,,נתניה,/l/1194/,https://leads-landing-v2.pages.dev/l/1194/?utm_source=wa&utm_lead=1194
1292,קרולין אופק,0548394395,קוסמטיקאית,תל אביב,/l/1292/,https://leads-landing-v2.pages.dev/l/1292/?utm_source=wa&utm_lead=1292
1324,שחר מלסה | לק ג׳ל בנתניה | בניית ציפורניים בנתניה | מבנה אנטומי בנתניה | מניקוריסטית בנתניה | לק גל נתניה | ריינה נתניה,0533507676,קוסמטיקאית,נתניה,/l/1324/,https://leads-landing-v2.pages.dev/l/1324/?utm_source=wa&utm_lead=1324
1329,טניה בקאי קוסמטיקאית מוסמכת נתניה-אגמים,0546824499,מכון יופי,נתניה,/l/1329/,https://leads-landing-v2.pages.dev/l/1329/?utm_source=wa&utm_lead=1329
1696,קובי שירותי אינסטלציה,0545349322,שרברב,פתח תקווה,/l/1696/,https://leads-landing-v2.pages.dev/l/1696/?utm_source=wa&utm_lead=1696
1764,מרכז מיזוג,0505775223,,ראשון לציון,/l/1764/,https://leads-landing-v2.pages.dev/l/1764/?utm_source=wa&utm_lead=1764
1898,חוליה 4 UNIT - רואי חשבון,036565011,רואה חשבון,בני ברק,/l/4-unit-1898/,https://leads-landing-v2.pages.dev/l/4-unit-1898/?utm_source=wa&utm_lead=1898
2106,מוסך אלכס,039505702,תיקון ותחזוקה של כלי רכב,ראשון לציון,/l/2106/,https://leads-landing-v2.pages.dev/l/2106/?utm_source=wa&utm_lead=2106
2159,אביזרון חלקי חילוף לרכב ואביזרים,0507777717,חנות חלקי חילוף לרכב,רמת גן,/l/2159/,https://leads-landing-v2.pages.dev/l/2159/?utm_source=wa&utm_lead=2159
2277,OH MY PET - ציוד ומזון לבעלי חיים | חנות חיות | פתח תקווה | משלוחים,0532826205,חנות חיות,פתח תקווה,/l/oh-my-pet-2277/,https://leads-landing-v2.pages.dev/l/oh-my-pet-2277/?utm_source=wa&utm_lead=2277
2323,ניר מנעולים - מנעולן בתל אביב | פריצת מנעולים 24/7,0502080998,מנעולן,תל אביב,/l/24-7-2323/,https://leads-landing-v2.pages.dev/l/24-7-2323/?utm_source=wa&utm_lead=2323
816,ישראל שיפוצים ותיקונים,0524799890,,ראשון לציון,/l/816/,https://leads-landing-v2.pages.dev/l/816/?utm_source=wa&utm_lead=816
1157,הוט מיוזיק HOT MUSIC,0527902133,,,/l/hot-music-1157/,https://leads-landing-v2.pages.dev/l/hot-music-1157/?utm_source=wa&utm_lead=1157
1160,סטגדו - מוזיקה לאירועים,0524056650,,,/l/1160/,https://leads-landing-v2.pages.dev/l/1160/?utm_source=wa&utm_lead=1160
1479,Well done| וול דאן בני ברק,035155770,אטליז,בני ברק,/l/well-done-1479/,https://leads-landing-v2.pages.dev/l/well-done-1479/?utm_source=wa&utm_lead=1479
1786,פרי חדש גינון כדרך חיים הרצליה,0503580011,גנן נוף,הרצליה,/l/1786/,https://leads-landing-v2.pages.dev/l/1786/?utm_source=wa&utm_lead=1786
1950,קליניקות להשכרה בתל אביב - HAKLIKA הקליקה,0545206809,חלל עבודה משותף,תל אביב,/l/haklika-1950/,https://leads-landing-v2.pages.dev/l/haklika-1950/?utm_source=wa&utm_lead=1950
2239,✺ פרח ✺ PERAH ✺ (לשעבר בשביל הפרחים),0534538284,חנות פרחים,תל אביב,/l/perah-2239/,https://leads-landing-v2.pages.dev/l/perah-2239/?utm_source=wa&utm_lead=2239
952,אריה את יוסי חשמלאות רכב,035594688,מוסך,חולון,/l/952/,https://leads-landing-v2.pages.dev/l/952/?utm_source=wa&utm_lead=952
1212,ספר גברים וילדים פתח תקווה - ישראל ברזילי,0547268914,מספרה,פתח תקווה,/l/1212/,https://leads-landing-v2.pages.dev/l/1212/?utm_source=wa&utm_lead=1212
1754,דודי האינסטלטור בחולון והסביבה,0543060430,שרברב,חולון,/l/1754/,https://leads-landing-v2.pages.dev/l/1754/?utm_source=wa&utm_lead=1754
1814,חשמלאי בחיפה,0526717369,חשמלאי,חיפה,/l/1814/,https://leads-landing-v2.pages.dev/l/1814/?utm_source=wa&utm_lead=1814
1896,"ברלב ושות', רואי חשבון",035198000,משרד רואה חשבון,בני ברק,/l/1896/,https://leads-landing-v2.pages.dev/l/1896/?utm_source=wa&utm_lead=1896
1944,מקום למטפלים,0548313838,מרפאה לכל דורש,תל אביב,/l/1944/,https://leads-landing-v2.pages.dev/l/1944/?utm_source=wa&utm_lead=1944
2007,ד''ר חזי ששון רופא שיניים,036783255,רופא שיניים,רמת גן,/l/2007/,https://leads-landing-v2.pages.dev/l/2007/?utm_source=wa&utm_lead=2007
2033,רועי סמנה - פסיכולוג בתל-אביב,0525208866,פסיכולוג,תל אביב,/l/2033/,https://leads-landing-v2.pages.dev/l/2033/?utm_source=wa&utm_lead=2033
902,"מוסך טובול את גירש בע""מ",098823455,תיקון ותחזוקה של כלי רכב,נתניה,/l/902/,https://leads-landing-v2.pages.dev/l/902/?utm_source=wa&utm_lead=902
920,Moriel cosmetics- פדיקור טיפולי כף הרגל ברמת גן,0509455596,סלון מניקור ופדיקור,רמת גן,/l/moriel-cosmetics-920/,https://leads-landing-v2.pages.dev/l/moriel-cosmetics-920/?utm_source=wa&utm_lead=920
1327,חלי קרני קוסמטיקאית מוסמכת | Heli Karni Skin Clinic,0546685991,קוסמטיקאית,נתניה,/l/heli-karni-skin-clinic-1327/,https://leads-landing-v2.pages.dev/l/heli-karni-skin-clinic-1327/?utm_source=wa&utm_lead=1327
1356,"שירה יעל - לק ג'ל , פדיקור , עיצוב גבות",0526205940,מכון יופי,ראשון לציון,/l/1356/,https://leads-landing-v2.pages.dev/l/1356/?utm_source=wa&utm_lead=1356
1394,יפה מקסימוב מרכזי אסתטיקה,036764787,מכון יופי,רמת גן,/l/1394/,https://leads-landing-v2.pages.dev/l/1394/?utm_source=wa&utm_lead=1394
1555,CaFederer קפדרר קפה&טניס,0507729679,בית קפה,נתניה,/l/cafederer-1555/,https://leads-landing-v2.pages.dev/l/cafederer-1555/?utm_source=wa&utm_lead=1555
1751,ב.ב שירותי אינסטלציה אינסטלטור-מומחה באיתור נזילות,0505533403,שרברב,חולון,/l/1751/,https://leads-landing-v2.pages.dev/l/1751/?utm_source=wa&utm_lead=1751
1813,טוהר החשמל \ רועי יונה \ חשמלאי מוסמך,0542725050,חשמלאי,חיפה,/l/1813/,https://leads-landing-v2.pages.dev/l/1813/?utm_source=wa&utm_lead=1813
1969,מרפאת מעגלים,098647018,מרפאת פיזיותרפיה,נתניה,/l/1969/,https://leads-landing-v2.pages.dev/l/1969/?utm_source=wa&utm_lead=1969
2034,פסיכולוג קליני | פסיכולוג תל אביב | שגיא לופטה,0546534974,פסיכולוג,תל אביב,/l/2034/,https://leads-landing-v2.pages.dev/l/2034/?utm_source=wa&utm_lead=2034
2139,מוסך צמרת מורשה יבואן,048414929,מוסך,חיפה,/l/2139/,https://leads-landing-v2.pages.dev/l/2139/?utm_source=wa&utm_lead=2139
2333,מנעולן בתל אביב והמרכז - הרקולס מנעולים,0505673322,מנעולן,תל אביב,/l/2333/,https://leads-landing-v2.pages.dev/l/2333/?utm_source=wa&utm_lead=2333
51,ורד גרנדיר,0543040308,,תל אביב,/l/51/,https://leads-landing-v2.pages.dev/l/51/?utm_source=wa&utm_lead=51
52,בלה סבי קוסמטיקאית,0526320571,,תל אביב,/l/52/,https://leads-landing-v2.pages.dev/l/52/?utm_source=wa&utm_lead=52
55,ברטוב קרן -קוסמטיקאית רפואית,0529506776,,תל אביב,/l/55/,https://leads-landing-v2.pages.dev/l/55/?utm_source=wa&utm_lead=55
57,אנה קוסמטיקאית,0547682597,,תל אביב,/l/57/,https://leads-landing-v2.pages.dev/l/57/?utm_source=wa&utm_lead=57
62,סמדר קוסמטיקס,0507866811,,נתניה,/l/62/,https://leads-landing-v2.pages.dev/l/62/?utm_source=wa&utm_lead=62
66,יעל,0509010400,,נתניה,/l/66/,https://leads-landing-v2.pages.dev/l/66/?utm_source=wa&utm_lead=66
67,ארינה קלוגמן,0523901099,,נתניה,/l/67/,https://leads-landing-v2.pages.dev/l/67/?utm_source=wa&utm_lead=67
73,נאוה רוזנבאום - קוסמטיקאית,0542472565,,נתניה,/l/73/,https://leads-landing-v2.pages.dev/l/73/?utm_source=wa&utm_lead=73
75,חיוש קוסמטיקס,0523611288,,נתניה,/l/75/,https://leads-landing-v2.pages.dev/l/75/?utm_source=wa&utm_lead=75
77,רחלי,0524767558,,נתניה,/l/77/,https://leads-landing-v2.pages.dev/l/77/?utm_source=wa&utm_lead=77
79,נטלי יהלומי,0526638633,,נתניה,/l/79/,https://leads-landing-v2.pages.dev/l/79/?utm_source=wa&utm_lead=79
83,עינת פרקש,0528623863,,נתניה,/l/83/,https://leads-landing-v2.pages.dev/l/83/?utm_source=wa&utm_lead=83
96,אבולעפיה,0539377146,,פתח תקווה,/l/96/,https://leads-landing-v2.pages.dev/l/96/?utm_source=wa&utm_lead=96
106,"""פת הנחתום""",0504000521,,פתח תקווה,/l/106/,https://leads-landing-v2.pages.dev/l/106/?utm_source=wa&utm_lead=106
109,גיל טפירו לק ג'ל,0503340740,,חיפה,/l/109/,https://leads-landing-v2.pages.dev/l/109/?utm_source=wa&utm_lead=109
110,מורן לוי - מכון יופי,0528856605,,חיפה,/l/110/,https://leads-landing-v2.pages.dev/l/110/?utm_source=wa&utm_lead=110
112,מרכז יופי חברות,0542336180,,חיפה,/l/112/,https://leads-landing-v2.pages.dev/l/112/?utm_source=wa&utm_lead=112
113,פיצ'רי עיסויים,0544451249,,חיפה,/l/113/,https://leads-landing-v2.pages.dev/l/113/?utm_source=wa&utm_lead=113
114,קרן דניאלי איפור ושיער,0508722044,,חיפה,/l/114/,https://leads-landing-v2.pages.dev/l/114/?utm_source=wa&utm_lead=114
115,אסנת - מכון קוסמטיקה,0545854832,,הרצליה,/l/115/,https://leads-landing-v2.pages.dev/l/115/?utm_source=wa&utm_lead=115
119,זקיה הלון,0534554255,,חיפה,/l/119/,https://leads-landing-v2.pages.dev/l/119/?utm_source=wa&utm_lead=119
121,facelook אימון שרירי הפנים,0526308080,,חיפה,/l/facelook-121/,https://leads-landing-v2.pages.dev/l/facelook-121/?utm_source=wa&utm_lead=121
125,מעוז היופי,0504183434,,חיפה,/l/125/,https://leads-landing-v2.pages.dev/l/125/?utm_source=wa&utm_lead=125
127,שרה מוקי - שיזוף בהתזה,0522591033,,חיפה,/l/127/,https://leads-landing-v2.pages.dev/l/127/?utm_source=wa&utm_lead=127
137,שרונה זהר- איפור וסטיילינג,0525492229,,ירושלים,/l/137/,https://leads-landing-v2.pages.dev/l/137/?utm_source=wa&utm_lead=137
139,נטע שחר,0523813620,,ירושלים,/l/139/,https://leads-landing-v2.pages.dev/l/139/?utm_source=wa&utm_lead=139
141,הודיה קליף-איפור,0525738020,,ירושלים,/l/141/,https://leads-landing-v2.pages.dev/l/141/?utm_source=wa&utm_lead=141
143,אתי רוקח מאפרת,0505717007,,ירושלים,/l/143/,https://leads-landing-v2.pages.dev/l/143/?utm_source=wa&utm_lead=143
145,גילה מאפרת,0527639120,,ירושלים,/l/145/,https://leads-landing-v2.pages.dev/l/145/?utm_source=wa&utm_lead=145
149,דבורה רוזילו-מאפרת,0587478067,,ירושלים,/l/149/,https://leads-landing-v2.pages.dev/l/149/?utm_source=wa&utm_lead=149
153,שירה גלקופ,0508688093,,ירושלים,/l/153/,https://leads-landing-v2.pages.dev/l/153/?utm_source=wa&utm_lead=153
155,מיטל טז'גטריו,0503555115,,ירושלים,/l/155/,https://leads-landing-v2.pages.dev/l/155/?utm_source=wa&utm_lead=155
157,תהלה מארק מאפרת אומנותית,0546264415,,ירושלים,/l/157/,https://leads-landing-v2.pages.dev/l/157/?utm_source=wa&utm_lead=157
169,טלי אשכנזי - קוסמטיקאית רפואית,0523060936,,תל אביב,/l/169/,https://leads-landing-v2.pages.dev/l/169/?utm_source=wa&utm_lead=169
176,נטורל אקספרס,0547787879,,בני ברק,/l/176/,https://leads-landing-v2.pages.dev/l/176/?utm_source=wa&utm_lead=176
177,בלה קוסמטיקה רפואית,0528566081,,תל אביב,/l/177/,https://leads-landing-v2.pages.dev/l/177/?utm_source=wa&utm_lead=177
181,מירי קוסמטיקס פרא רפואית,0507266443,,תל אביב,/l/181/,https://leads-landing-v2.pages.dev/l/181/?utm_source=wa&utm_lead=181
185,גומת חן אורנה פורטנוי,0522320746,,תל אביב,/l/185/,https://leads-landing-v2.pages.dev/l/185/?utm_source=wa&utm_lead=185
190,אורי שירותי קייטרינג,0548049014,,תל אביב,/l/190/,https://leads-landing-v2.pages.dev/l/190/?utm_source=wa&utm_lead=190
191,ביס קטן,0547203125,,תל אביב,/l/191/,https://leads-landing-v2.pages.dev/l/191/?utm_source=wa&utm_lead=191
193,פוד-לנד קייטרינג,0526796767,,תל אביב,/l/193/,https://leads-landing-v2.pages.dev/l/193/?utm_source=wa&utm_lead=193
194,בריאלה,0526979740,,תל אביב,/l/194/,https://leads-landing-v2.pages.dev/l/194/?utm_source=wa&utm_lead=194
195,מסימיליאנו - מאסטר שף,0533334989,,תל אביב,/l/195/,https://leads-landing-v2.pages.dev/l/195/?utm_source=wa&utm_lead=195
197,שף יהושע פראג,0504712602,,תל אביב,/l/197/,https://leads-landing-v2.pages.dev/l/197/?utm_source=wa&utm_lead=197
198,מגשי הכתר,0549194144,,תל אביב,/l/198/,https://leads-landing-v2.pages.dev/l/198/?utm_source=wa&utm_lead=198
200,סושו,0544744918,,תל אביב,/l/200/,https://leads-landing-v2.pages.dev/l/200/?utm_source=wa&utm_lead=200
201,Nuna's מגשי אירוח מעוצבים,0544807372,,תל אביב,/l/nuna-s-201/,https://leads-landing-v2.pages.dev/l/nuna-s-201/?utm_source=wa&utm_lead=201
237,דוכן יוגו,0503088186,,ראשון לציון,/l/237/,https://leads-landing-v2.pages.dev/l/237/?utm_source=wa&utm_lead=237
269,א.א.א. אחים בן חמו,0505292488,,פתח תקווה,/l/269/,https://leads-landing-v2.pages.dev/l/269/?utm_source=wa&utm_lead=269
272,סלבה אינסטלטורים,0543118876,,פתח תקווה,/l/272/,https://leads-landing-v2.pages.dev/l/272/?utm_source=wa&utm_lead=272
273,מים זורמים,0539431499,,פתח תקווה,/l/273/,https://leads-landing-v2.pages.dev/l/273/?utm_source=wa&utm_lead=273
274,"גיא טסט בע""מ",0544898903,,פתח תקווה,/l/274/,https://leads-landing-v2.pages.dev/l/274/?utm_source=wa&utm_lead=274
276,קמר ניסים,0522937785,,פתח תקווה,/l/276/,https://leads-landing-v2.pages.dev/l/276/?utm_source=wa&utm_lead=276
311,ערן גננות נוי,0544218751,,הרצליה,/l/311/,https://leads-landing-v2.pages.dev/l/311/?utm_source=wa&utm_lead=311
343,ליאב נופרבר - חברת רואי  חשבון,0528631986,,בני ברק,/l/343/,https://leads-landing-v2.pages.dev/l/343/?utm_source=wa&utm_lead=343
348,"רו""ח ש.ריז'י",0527670344,,בני ברק,/l/348/,https://leads-landing-v2.pages.dev/l/348/?utm_source=wa&utm_lead=348
367,אירנה רובנוביץ פיזיותרפיסטית,0543030072,,נתניה,/l/367/,https://leads-landing-v2.pages.dev/l/367/?utm_source=wa&utm_lead=367
372,יזן בואקנה שיקומי,0502216300,,נתניה,/l/372/,https://leads-landing-v2.pages.dev/l/372/?utm_source=wa&utm_lead=372
377,אתלטיקליניק- פיזיוטרפיה,0548279900,,נתניה,/l/377/,https://leads-landing-v2.pages.dev/l/377/?utm_source=wa&utm_lead=377
378,לוקש רוני,0544396706,,נתניה,/l/378/,https://leads-landing-v2.pages.dev/l/378/?utm_source=wa&utm_lead=378
449,פור קארס מצברים - 4Cars,0587705705,,רמת גן,/l/4cars-449/,https://leads-landing-v2.pages.dev/l/4cars-449/?utm_source=wa&utm_lead=449
452,ברלין חלקי חילוף לרכב,0537509994,,רמת גן,/l/452/,https://leads-landing-v2.pages.dev/l/452/?utm_source=wa&utm_lead=452
492,רפאלי משלוחים לארנבים ומכרסמים,0536490005,,פתח תקווה,/l/492/,https://leads-landing-v2.pages.dev/l/492/?utm_source=wa&utm_lead=492
494,הראשון לחיות,0559647220,,פתח תקווה,/l/494/,https://leads-landing-v2.pages.dev/l/494/?utm_source=wa&utm_lead=494
496,עיסוי הוליסטי לכלבים,0526559496,,פתח תקווה,/l/496/,https://leads-landing-v2.pages.dev/l/496/?utm_source=wa&utm_lead=496
